year_month,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,Bact_Enum,year,CO2_rolling,Alkalinity_rolling
1996-02-01,280.6487394957983,17.735205882352943,36.03504651162791,225.92978723404258,2073.0750000000003,2393.866666666667,8.416458333333333,0.035770833333333335,0.570625,8.474375,18.974375,3.182058823529412,54.4030303030303,2.743333333333333,1996,2063.8225694444445,2392.1825066137567
1996-03-01,346.96347305389224,17.5177125748503,35.98343243243243,223.82291666666666,2070.4500000000003,2393.625,8.03936170212766,0.019916666666666666,0.5223913043478261,8.403125,17.769375,3.1128125,53.7,3.07,1996,2064.039236111111,2392.5231316137565
1996-04-01,302.7040816326531,17.546214285714285,35.949604651162794,220.61702127659575,2074.6,2393.1375,8.673125,0.03802083333333333,0.5729166666666666,8.452708333333334,20.884375,3.5859375,55.46774193548387,4.173333333333334,1996,2064.2291666666665,2392.1741732804235
1996-05-01,477.4260606060606,17.206799999999998,35.755657142857146,223.34166666666667,2070.5333333333333,2401.0,11.131666666666668,0.015194444444444443,0.74,10.973055555555556,18.919,3.3665,54.13157894736842,4.344444444444445,1996,2064.557638888889,2393.04546957672
1996-06-01,400.035,19.330928571428572,35.76447058823529,220.56857142857143,2066.0333333333333,2384.5,10.963333333333333,0.0032777777777777775,0.7569444444444444,10.940555555555555,17.0715,3.2095,52.26086956521739,3.322222222222222,1996,2064.410416666667,2392.175677910053
1996-07-01,234.31697127937335,20.193187989556137,35.9211914893617,212.42333333333332,2066.4545454545455,2365.0,6.591447368421052,0.012973684210526316,0.44932432432432434,5.780789473684211,17.522,2.9405,51.660869565217396,2.3944444444444444,1996,2064.9670454545453,2390.206927910053
1996-08-01,456.1213675213675,19.033393162393164,35.711777777777776,216.84411764705882,2063.5666666666666,2389.0,11.37861111111111,0.003777777777777778,0.7494285714285714,11.049722222222222,11.8265,2.1855,51.40909090909091,2.7555555555555555,1996,2065.213573232323,2389.74859457672
1996-09-01,515.7010416666667,19.468333333333334,35.721085714285714,218.80882352941177,2061.525,2386.3333333333335,11.335277777777778,0.0013611111111111111,0.7777777777777778,11.041111111111112,17.069,2.3847619047619046,51.573913043478264,2.7222222222222223,1996,2065.3524621212123,2389.2087797619047
1996-10-01,535.7536842105263,18.5898,35.73158333333333,219.84166666666667,2062.241666666667,2392.0,11.30888888888889,0.0026944444444444446,0.7619444444444444,10.883055555555556,14.367500000000001,2.461,51.439130434782605,2.783333333333333,1996,2065.710101010101,2389.2889880952384
1996-11-01,685.0222222222222,16.029902777777778,35.75486111111111,221.14166666666668,2062.758333333333,2385.0,10.851944444444445,0.0026944444444444446,0.7252777777777778,11.068888888888889,14.136500000000002,1.9705000000000001,51.70434782608696,2.3777777777777778,1996,2066.501073232323,2389.0520833333335
1996-12-01,675.6244680851064,16.24713829787234,35.67375,222.0638888888889,2059.6133333333332,2384.175,10.881944444444445,0.028125,0.7427777777777779,11.335833333333333,18.945,2.945,51.71739130434783,3.8388888888888886,1996,2066.633434343434,2388.521875
1997-01-01,455.20750000000004,17.219716666666667,36.0,219.84375,2071.5916666666667,2397.3333333333335,8.489375,0.005479166666666667,0.5683333333333334,8.565833333333334,17.1809375,2.758125,53.854285714285716,2.603333333333333,1997,2066.87023989899,2388.7475694444443
1997-02-01,453.12333333333333,17.224541666666667,35.9780625,222.29583333333335,2071.625,2395.2272727272725,8.362708333333332,0.012187499999999999,0.5685416666666666,8.265625,13.764687499999999,2.295,54.17714285714286,3.0566666666666666,1997,2066.7494065656565,2388.860953282828
1997-03-01,453.1808333333333,17.248783333333332,35.99639583333333,221.7854166666667,2072.9791666666665,2402.0,8.387083333333333,0.0024375,0.5745833333333333,8.401875,16.916774193548385,2.363225806451613,54.508823529411764,2.93,1997,2066.9601704545453,2389.558869949495
